100 7994
14 3 878
14 50 516
14 51 824
14 53 994
14 16 986
14 40 799
14 58 976
14 59 568
14 44 772
14 34 901
14 62 773
14 30 591
14 47 715
14 45 972
14 66 690
14 41 722
14 68 963
14 71 502
14 21 721
14 38 736
14 74 770
14 37 929
14 42 730
14 11 939
14 27 535
14 81 889
14 32 607
14 84 667
14 31 1
14 2 1
14 89 623
14 48 670
14 10 644
14 94 748
14 8 922
14 35 695
14 39 590
14 5 846
14 15 722
2 90 718
2 88 929
2 98 688
2 64 993
2 77 908
2 95 593
2 7 530
2 92 910
2 79 904
2 99 555
2 93 947
2 87 554
2 12 881
2 54 654
2 73 965
2 67 990
2 80 936
2 52 865
2 72 711
2 1 903
2 60 670
2 19 716
2 63 614
2 29 536
2 82 987
2 20 961
2 4 771
2 28 590
2 33 824
2 9 921
2 17 894
2 97 680
2 57 686
2 24 666
2 56 583
2 26 753
2 23 662
2 43 744
2 6 570
2 0 657
2 3 863
2 36 858
2 53 617
2 16 977
2 55 770
2 58 918
2 59 603
2 44 841
2 62 687
2 30 659
2 45 531
2 66 792
2 41 579
2 68 920
2 70 947
2 71 909
2 21 668
2 38 507
2 74 568
2 76 780
2 37 921
2 27 657
2 81 739
2 32 670
2 84 510
2 85 833
2 31 832
2 14 1
2 89 6
2 48 692
2 25 848
2 10 621
2 94 686
2 35 948
2 39 759
2 5 821
2 15 615
89 90 678
89 69 947
89 88 852
89 75 606
89 61 849
89 98 918
89 64 585
89 77 749
89 95 846
89 7 782
89 92 678
89 93 791
89 87 807
89 12 995
89 54 648
89 73 875
89 67 848
89 80 983
89 52 679
89 1 767
89 65 857
89 18 908
89 91 799
89 60 987
89 19 844
89 96 888
89 63 620
89 29 827
89 86 934
89 82 959
89 20 712
89 28 797
89 33 783
89 9 536
89 17 727
89 57 526
89 24 891
89 78 688
89 56 809
89 26 976
89 23 772
89 6 892
89 0 858
89 50 833
89 51 916
89 36 732
89 53 894
89 16 621
89 55 839
89 46 507
89 40 975
89 58 521
89 59 601
89 44 567
89 34 783
89 30 897
89 47 793
89 45 579
89 66 656
89 41 611
89 68 794
89 22 910
89 70 952
89 71 606
89 21 708
89 38 946
89 74 920
89 49 597
89 76 896
89 37 691
89 42 628
89 11 919
89 81 849
89 32 555
89 83 984
89 84 932
89 85 861
89 31 838
89 14 623
89 2 6
89 48 2
89 25 728
89 10 842
89 94 889
89 8 754
89 35 795
89 39 635
89 5 847
89 15 662
48 69 834
48 88 935
48 75 983
48 61 933
48 64 822
48 95 943
48 7 707
48 92 919
48 79 988
48 99 639
48 93 619
48 87 748
48 12 514
48 54 783
48 73 779
48 67 837
48 52 576
48 72 875
48 1 606
48 65 642
48 91 784
48 60 509
48 63 626
48 29 797
48 82 783
48 20 557
48 4 604
48 28 630
48 33 735
48 9 696
48 17 772
48 97 644
48 57 679
48 78 565
48 26 920
48 43 881
48 6 645
48 0 709
48 3 840
48 50 914
48 51 647
48 36 662
48 16 707
48 55 550
48 46 679
48 40 955
48 58 607
48 59 944
48 44 501
48 34 769
48 62 529
48 30 833
48 47 907
48 45 548
48 66 713
48 41 627
48 68 820
48 22 545
48 70 763
48 71 930
48 21 678
48 38 820
48 49 711
48 76 727
48 27 740
48 81 762
48 32 637
48 83 707
48 84 851
48 85 718
48 31 994
48 14 670
48 2 692
48 89 2
48 25 9
48 13 573
48 94 782
48 35 583
48 39 774
48 5 672
48 15 521
25 90 717
25 69 786
25 88 981
25 64 645
25 77 606
25 95 704
25 79 611
25 99 967
25 87 784
25 12 586
25 54 903
25 73 674
25 67 991
25 52 511
25 72 512
25 1 650
25 65 836
25 18 851
25 91 578
25 96 654
25 63 666
25 29 539
25 20 533
25 4 654
25 28 926
25 33 828
25 17 503
25 97 997
25 57 814
25 24 896
25 78 662
25 56 628
25 26 935
25 23 536
25 43 843
25 6 661
25 0 614
25 3 831
25 50 832
25 51 595
25 36 845
25 16 703
25 55 543
25 46 705
25 40 788
25 59 813
25 44 694
25 34 998
25 62 747
25 30 780
25 47 730
25 45 578
25 41 721
25 22 517
25 21 568
25 38 891
25 74 757
25 49 669
25 76 723
25 37 897
25 42 812
25 11 731
25 27 994
25 32 848
25 83 651
25 84 506
25 85 761
25 2 848
25 89 728
25 48 9
25 10 8
25 13 844
25 94 852
25 35 741
25 39 803
25 5 941
25 15 641
10 90 651
10 69 595
10 75 663
10 61 565
10 98 705
10 77 538
10 95 530
10 7 842
10 92 862
10 79 805
10 93 530
10 87 827
10 12 786
10 54 979
10 73 659
10 67 946
10 80 633
10 72 548
10 1 869
10 65 520
10 18 955
10 60 881
10 19 851
10 29 767
10 20 935
10 33 517
10 9 881
10 17 556
10 97 952
10 57 724
10 24 920
10 78 910
10 56 910
10 26 508
10 23 579
10 43 916
10 0 608
10 51 693
10 36 893
10 53 877
10 16 985
10 55 692
10 46 865
10 40 648
10 58 720
10 59 528
10 44 724
10 34 967
10 62 654
10 30 514
10 47 741
10 45 527
10 66 760
10 68 916
10 70 841
10 71 878
10 21 917
10 38 947
10 74 705
10 49 958
10 37 650
10 27 510
10 81 910
10 32 558
10 84 567
10 31 958
10 14 644
10 2 621
10 89 842
10 25 8
10 13 8
10 94 805
10 8 918
10 35 861
10 39 863
10 5 891
10 15 930
13 69 650
13 88 605
13 98 718
13 64 690
13 77 947
13 95 935
13 7 988
13 92 540
13 79 584
13 99 842
13 93 811
13 87 703
13 54 537
13 73 823
13 67 659
13 80 547
13 72 610
13 1 915
13 65 528
13 18 706
13 91 688
13 60 573
13 19 811
13 96 967
13 63 656
13 29 970
13 86 929
13 82 852
13 20 834
13 4 622
13 28 831
13 9 881
13 17 679
13 97 887
13 57 764
13 24 944
13 78 657
13 26 723
13 43 822
13 0 997
13 51 801
13 53 732
13 16 856
13 55 511
13 46 798
13 40 638
13 58 737
13 59 575
13 44 746
13 34 571
13 30 946
13 47 870
13 45 929
13 41 794
13 68 559
13 70 954
13 21 642
13 38 580
13 74 996
13 49 633
13 76 987
13 37 779
13 42 522
13 11 753
13 27 909
13 81 789
13 32 891
13 84 548
13 85 694
13 48 573
13 25 844
13 10 8
13 94 10
13 8 503
13 35 767
13 39 506
13 5 963
94 90 949
94 69 935
94 61 517
94 98 557
94 64 963
94 77 723
94 7 971
94 92 519
94 79 608
94 99 768
94 93 704
94 87 903
94 12 592
94 54 981
94 80 819
94 52 778
94 72 762
94 1 863
94 65 803
94 18 723
94 91 907
94 60 568
94 19 921
94 96 856
94 63 647
94 29 573
94 86 933
94 82 679
94 20 665
94 4 782
94 28 834
94 33 781
94 9 781
94 17 972
94 97 703
94 24 851
94 26 602
94 23 758
94 43 890
94 6 872
94 51 926
94 53 952
94 46 805
94 40 581
94 59 963
94 34 648
94 62 672
94 47 776
94 45 973
94 66 973
94 41 824
94 68 774
94 22 582
94 70 876
94 71 681
94 21 671
94 38 975
94 49 997
94 42 686
94 11 654
94 27 581
94 81 608
94 32 714
94 83 911
94 31 791
94 14 748
94 2 686
94 89 889
94 48 782
94 25 852
94 10 805
94 13 10
94 8 3
94 39 644
94 15 799
8 69 816
8 88 821
8 75 972
8 61 837
8 98 843
8 77 930
8 95 832
8 79 547
8 99 798
8 93 897
8 87 771
8 12 541
8 73 992
8 67 679
8 80 508
8 52 914
8 72 766
8 1 590
8 65 777
8 18 606
8 91 795
8 60 578
8 19 638
8 96 875
8 63 834
8 29 978
8 86 764
8 82 637
8 20 791
8 4 995
8 28 552
8 33 887
8 9 712
8 17 622
8 97 804
8 57 970
8 24 696
8 56 501
8 26 739
8 23 502
8 43 517
8 6 589
8 0 535
8 50 667
8 51 591
8 36 850
8 53 633
8 16 826
8 55 961
8 46 754
8 40 512
8 58 908
8 59 868
8 44 872
8 34 848
8 62 747
8 30 773
8 47 841
8 41 741
8 68 917
8 21 810
8 38 833
8 74 933
8 49 680
8 76 854
8 37 758
8 42 964
8 11 583
8 27 584
8 81 551
8 32 806
8 83 664
8 84 897
8 85 517
8 31 681
8 14 922
8 89 754
8 10 918
8 13 503
8 94 3
8 35 3
8 39 545
8 15 801
35 90 840
35 88 988
35 75 925
35 61 809
35 77 543
35 95 984
35 7 798
35 79 784
35 99 590
35 93 600
35 87 729
35 54 507
35 73 806
35 67 763
35 80 865
35 1 969
35 65 566
35 18 845
35 91 919
35 60 853
35 19 892
35 96 767
35 63 827
35 29 501
35 86 706
35 20 668
35 4 577
35 33 729
35 9 768
35 17 869
35 97 761
35 57 581
35 24 895
35 78 893
35 56 599
35 26 506
35 23 754
35 6 678
35 0 849
35 3 606
35 36 567
35 53 604
35 46 572
35 40 541
35 58 726
35 59 634
35 44 796
35 34 945
35 62 905
35 45 871
35 41 974
35 68 684
35 22 663
35 21 845
35 74 979
35 49 817
35 76 587
35 37 584
35 11 890
35 27 826
35 81 837
35 83 640
35 84 893
35 85 894
35 31 632
35 14 695
35 2 948
35 89 795
35 48 583
35 25 741
35 10 861
35 13 767
35 8 3
35 39 2
35 5 838
39 69 856
39 88 520
39 64 841
39 7 709
39 92 636
39 79 529
39 99 707
39 93 614
39 87 892
39 12 591
39 54 790
39 73 793
39 67 894
39 80 918
39 52 726
39 72 560
39 65 509
39 18 952
39 91 745
39 19 708
39 96 621
39 63 721
39 29 633
39 86 898
39 82 710
39 20 642
39 33 830
39 9 599
39 97 851
39 57 816
39 24 853
39 78 887
39 56 569
39 26 991
39 23 975
39 43 622
39 0 844
39 3 999
39 50 860
39 51 577
39 36 743
39 53 922
39 55 885
39 40 983
39 58 773
39 59 757
39 44 665
39 34 627
39 30 508
39 47 547
39 45 740
39 66 860
39 41 678
39 22 779
39 71 948
39 21 733
39 74 977
39 49 799
39 76 576
39 37 741
39 42 556
39 11 774
39 27 659
39 81 793
39 32 599
39 83 966
39 84 840
39 85 974
39 14 590
39 2 759
39 89 635
39 48 774
39 25 803
39 10 863
39 13 506
39 94 644
39 8 545
39 35 2
39 5 1
39 15 551
5 90 817
5 69 678
5 88 766
5 75 929
5 98 915
5 64 533
5 77 557
5 95 907
5 7 951
5 92 515
5 79 569
5 99 730
5 93 658
5 87 770
5 12 532
5 54 510
5 67 567
5 80 706
5 52 557
5 72 526
5 1 579
5 65 504
5 18 921
5 91 598
5 19 796
5 96 848
5 63 516
5 29 782
5 86 999
5 82 554
5 20 502
5 4 756
5 28 678
5 33 858
5 9 962
5 17 818
5 97 764
5 57 540
5 24 686
5 78 907
5 56 852
5 26 531
5 23 894
5 43 842
5 3 640
5 50 972
5 51 839
5 36 664
5 55 650
5 46 979
5 40 567
5 58 755
5 59 924
5 44 947
5 34 979
5 62 569
5 30 663
5 47 772
5 41 580
5 22 872
5 70 689
5 71 601
5 21 997
5 74 803
5 49 764
5 76 878
5 37 740
5 42 932
5 11 676
5 27 827
5 81 853
5 32 710
5 83 841
5 84 786
5 31 713
5 14 846
5 2 821
5 89 847
5 48 672
5 25 941
5 10 891
5 13 963
5 35 838
5 39 1
5 15 10
15 90 7
15 69 708
15 61 804
15 64 983
15 77 923
15 95 700
15 7 803
15 92 744
15 79 871
15 99 655
15 93 568
15 87 571
15 54 997
15 73 649
15 80 736
15 72 801
15 1 595
15 18 671
15 60 983
15 19 680
15 96 785
15 63 746
15 29 684
15 82 926
15 20 585
15 4 678
15 28 985
15 33 734
15 9 715
15 17 910
15 97 863
15 57 512
15 24 761
15 78 788
15 56 861
15 26 885
15 23 527
15 43 548
15 6 847
15 0 604
15 50 909
15 51 844
15 36 895
15 53 831
15 16 957
15 46 891
15 40 861
15 58 662
15 59 963
15 44 775
15 34 811
15 62 826
15 30 709
15 47 552
15 45 974
15 66 964
15 41 825
15 68 968
15 22 674
15 70 675
15 21 818
15 38 985
15 74 786
15 49 775
15 76 842
15 37 753
15 42 824
15 11 828
15 81 580
15 32 999
15 83 791
15 84 964
15 85 603
15 31 925
15 14 722
15 2 615
15 89 662
15 48 521
15 25 641
15 10 930
15 94 799
15 8 801
15 39 551
15 5 10
